Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
UCAS40262	ASIA	LittleBigPlanet™ Heroes in Uniform Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK022					
UCAS40262	ASIA	LittleBigPlanet™ Fruit Salad Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK023					
UCAS40262	ASIA	LittleBigPlanet™ Robin Hood Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK024					
UCAS40262	ASIA	LittleBigPlanet™ Wild West Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK025					
UCAS40262	ASIA	LittleBigPlanet™ King Arthur Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK026					
UCAS40262	ASIA	LittleBigPlanet™  Fantasy Level Kit	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLK002					
UCAS40262	ASIA	LittleBigPlanet™ The Sack That Time Forgot Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP001					
UCAS40262	ASIA	LittleBigPlanet™ Sack Circus Extravaganza Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP002					
UCAS40262	ASIA	LittleBigPlanet™  Unidentified Sacking Object Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP003					
UCAS40262	ASIA	LittleBigPlanet™ Jungle Sackfari Explorers Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP004					
UCAS40262	ASIA	LittleBigPlanet™ MotorStorm™ Hessian Stitch Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP005					
UCAS40262	ASIA	LittleBigPlanet™ Easter Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP007					
UCAS40262	ASIA	LittleBigPlanet™ Lurve Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP008					
UCAS40262	ASIA	LittleBigPlanet™ Heroes in Uniform Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP009					
UCAS40262	ASIA	LittleBigPlanet™ Fruit Salad Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP010					
UCAS40262	ASIA	LittleBigPlanet™ Robin Hood Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP011					
UCAS40262	ASIA	LittleBigPlanet™ Wild West Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP012					
UCAS40262	ASIA	LittleBigPlanet™ King Arthur Level Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYLP013					
UCAS40262	ASIA	LittleBigPlanet™ Portable Upgrade ver. 2.05	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYPA005					
UCAS40262	ASIA	LittleBigPlanet™ Portable Turbo! Premium Level Kit	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYPK001					
UCAS40262	ASIA	LittleBigPlanet™ The Gardens Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM001					
UCAS40262	ASIA	LittleBigPlanet™ The Savannah Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM002					
UCAS40262	ASIA	LittleBigPlanet™ The Wedding Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM003					
UCAS40262	ASIA	LittleBigPlanet™ Canyons Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM004					
UCAS40262	ASIA	LittleBigPlanet™ The Metropolis Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM005					
UCAS40262	ASIA	LittleBigPlanet™ The Island Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM006					
UCAS40262	ASIA	LittleBigPlanet™ The Temples Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM007					
UCAS40262	ASIA	LittleBigPlanet™ The Wilderness Theme Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYTM008					
UCAS40265	ASIA	Gran Turismo – Chevrolet Corvette ZR1 White	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40265_00/QCNVnWHX6FnAcJOUitm5CtCa6BhFB0JOygtvSU6966Dd9ategsagFpdWEO27OBB6VmKrYc6HEMl301Ar1QjE59Gy35sQhs8itvt8U.pkg	HP9000-UCAS40265_00-0000000000000003	2017-10-30 15:53:52			1065824	62f9e618d3a3bebba077e70560852f2e8fb79109c879e33a10fddc2faa932931
UCAS40282	ASIA	THE EYE OF JUDGMENT™ LEGENDS Expansion Pack 1	MISSING	HP9000-UCAS40282_00-1000000000000005					
UCAS40282	ASIA	THE EYE OF JUDGMENT™ LEGENDS Expansion Pack 2	MISSING	HP9000-UCAS40282_00-1000000000000006					
UCAS40282	ASIA	THE EYE OF JUDGMENT™ LEGENDS Expansion Pack 3	MISSING	HP9000-UCAS40282_00-1000000000000007					
UCAS40282	ASIA	THE EYE OF JUDGMENT™ LEGENDS Expansion Pack: Three in One	MISSING	HP9000-UCAS40282_00-THREEINONE000000					
UCAS40324	ASIA	TACTICS OGRE: Let Us Cling Together Extra Scenario 3	MISSING	JP0082-UCAS40324_00-TOEXTRASCENARIO3					
UCAS40335	ASIA	Butz: Dancer	MISSING	JP0082-UCAS40335_00-BARTZALT3DANCER0					
UCAS40335	ASIA	Final Fantasy® II BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFIIBGMPACK3TRAC					
